name,fpu,walk_in_percent,pump_and_roll_percent,head_attack,tail_attack,parallel_attack,attack_distance,water_drops_allowed,exclude_from_irs,discovery_size,escape_limit_time,escape_limit_size,air_to_ground_coefficient,initial_delay,DISPATCH_LOGIC_ID,dispatch_logic_name
SA_MS_002Central_N_Threat_FMG          CLR_Threat_FWA,SA_MS_002,10,0,100,0,0,0,n,n,0.1,1080,A100,1.6,0,64483561,SA_MS_002Noxubee
SA_MS_002Central_S_FMG                 YZR_S_FWA,SA_MS_002,10,0,100,0,0,0,n,n,0.1,1080,A100,1.6,0,64483561,SA_MS_002Noxubee
SA_MS_002Central_S_FMG                 PSR_N_FWA,SA_MS_002,10,0,100,0,0,0,n,n,0.1,1080,A100,1.6,0,64483561,SA_MS_002Noxubee
SA_MS_002Central_S_FMG                 PSR_S_FWA,SA_MS_002,10,0,100,0,0,0,n,n,0.1,1080,A100,1.6,0,64483561,SA_MS_002Noxubee
SA_MS_002NXR_FMG                       NXR_FWA,SA_MS_002,0,100,100,0,0,0,n,n,0.1,1080,A100,1.6,0,64483561,SA_MS_002Noxubee
SA_MS_002SCR_FMG                       SCR_FWA,SA_MS_002,0,0,100,0,0,0,n,n,0.1,1080,A100,1.6,0,64483561,SA_MS_002Noxubee
SA_MS_002NXR_Threat_FMG                NXR_Threat_FWA,SA_MS_002,0,100,100,0,0,0,n,n,0.1,1080,A100,1.6,0,64483561,SA_MS_002Noxubee
SA_MS_002Delta_FMG                     Delta_FWA,SA_MS_002,15,0,100,0,0,0,n,n,0.1,1080,A100,1.6,0,64483561,SA_MS_002Noxubee
SA_MS_002Central_S_FMG                 YZR_N_FWA,SA_MS_002,10,0,100,0,0,0,n,n,0.1,1080,A100,1.6,0,64483561,SA_MS_002Noxubee
SA_MS_002Central_S_FMG                 MBR_FWA,SA_MS_002,10,0,100,0,0,0,n,n,0.1,1080,A100,1.6,0,64483561,SA_MS_002Noxubee
SA_MS_002Central_S_FMG                 MOR_FWA,SA_MS_002,10,0,100,0,0,0,n,n,0.1,1080,A100,1.6,0,64483561,SA_MS_002Noxubee
SA_MS_002Central_S_FMG                 HSR_E_FWA,SA_MS_002,10,0,100,0,0,0,n,n,0.1,1080,A100,1.6,0,64483561,SA_MS_002Noxubee
SA_MS_002Central_S_FMG                 HSR_W_FWA,SA_MS_002,10,0,100,0,0,0,n,n,0.1,1080,A100,1.6,0,64483561,SA_MS_002Noxubee
SA_MS_002Tupelo_Threat_FMG             Tupelo_Threat_FWA,SA_MS_002,5,20,100,0,0,0,y,n,0.1,1080,A100,1,0,64483562,SA_MS_002Natchez Threat FWA
SA_MS_002Kosciusko_Threat_FMG          Kosciusko_Threat_FWA,SA_MS_002,5,20,100,0,0,0,y,n,0.1,1080,A100,1,0,64483562,SA_MS_002Natchez Threat FWA
SA_MS_002Natchez_Threat_FMG            Natchez_Threat_FWA,SA_MS_002,5,20,100,0,0,0,y,n,0.1,1080,A100,1,0,64483562,SA_MS_002Natchez Threat FWA
SA_MS_002Holly_Springs_FMG             Holly_Springs_FWA,SA_MS_002,10,0,100,0,0,0,n,n,0.1,1080,A100,1.6,0,64483563,SA_MS_002Holly Springs FWA
SA_MS_002Holly_Springs_Threat_FMG      Holly_Springs_Threat,SA_MS_002,10,0,100,0,0,0,n,n,0.1,1080,A100,1.6,0,64483563,SA_MS_002Holly Springs FWA
SA_MS_002STP_FMG                       STP_FWA,SA_MS_002,5,20,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64483564,SA_MS_002Natchez Trace FWA
SA_MS_002NSP_Tht_FMG                   NSP_Tht_FWA,SA_MS_002,5,20,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64483564,SA_MS_002Natchez Trace FWA
SA_MS_002NSP_FMG                       NSP_FWA,SA_MS_002,5,20,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64483564,SA_MS_002Natchez Trace FWA
SA_MS_002SHP_FMG                       SHP_FWA,SA_MS_002,5,20,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64483564,SA_MS_002Natchez Trace FWA
SA_NC_001Unassigned                    Unassigned,SA_NC_001,0,0,100,0,0,0,n,y,0.001,1080,A100,1.6,0,,SA_NC_001
SA_NC_001Pee Dee NWR                   Pee Dee,SA_NC_001,50,20,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64483768,SA_NC_001Pee Dee
SA_NC_001Carolina Sandhills NWR        Sandhills,SA_NC_001,75,20,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64483769,SA_NC_001Carolina Sandhills
SA_NC_001Uwharrie National Forest      Birkhead Wilderness,SA_NC_001,60,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64483770,SA_NC_001Birkhead Wilderness
SA_NC_001Uwharrie National Forest      Uwharrie WUI,SA_NC_001,30,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64483771,SA_NC_001Uwharrie WUI
SA_NC_002MATTAMUSKEET THREAT FMU       MATTAMUSKEET THREAT,SA_NC_002,20,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002PEA ISLAND FMU                PEA ISLAND FWA,SA_NC_002,5,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002POCOSIN LAKES EAST FMU        POCOSIN LAKES EAST F,SA_NC_002,30,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002POCOSIN LAKES THREAT WEST FMU  POCOSIN LAKES THRE_W,SA_NC_002,33,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002POCOSIN LAKES WEST FMU        POCOSIN LAKES WEST F,SA_NC_002,65,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002ROANOKE RIVER FMU             ROANOKE RIVER FWA,SA_NC_002,50,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002SWANQUARTER FMU               SWANQUARTER FWA,SA_NC_002,50,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002SWANQUARTER THREAT FMU        SWANQUARTER THREAT F,SA_NC_002,50,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002MATTAMUSKEET FMU              MATTAMUSKEET FWA,SA_NC_002,20,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002UNASSIGNED                    UNASSIGNED_MOCR,SA_NC_002,0,0,100,0,0,0,n,y,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002ALLIGATOR RIVER EAST FMU      ALLIGATOR RIVER EAST,SA_NC_002,25,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002ALLIGATOR RIVER WEST FMU      ALLIGATOR RIVER WEST,SA_NC_002,70,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002UNASSIGNED_NC_COAST           UNASSIGNED_NC_COAST,SA_NC_002,0,0,100,0,0,0,n,y,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002POCOSIN LAKES THREAT EAST FMU  POCOSIN LAKES THRE_E,SA_NC_002,15,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002ALLIGATOR RIVER THREAT EAST FM  ALLIGATOR RIVER TH_E,SA_NC_002,25,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002CEDAR ISLAND FMU              CEDAR ISLAND FWA,SA_NC_002,35,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002CEDAR ISLAND THREAT FMU       CEDAR ISLAND THREAT,SA_NC_002,30,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484477,SA_NC_002FWS with helicopter
SA_NC_002CRF_FMU_MIXED_OWNERSHIP       CRF_FWA_MIXED_OWNERS,SA_NC_002,10,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484478,SA_NC_002Croatan
SA_NC_002CRF_FMU_WILDERNESS            CRF_FWA_WILDERNESS F,SA_NC_002,60,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484478,SA_NC_002Croatan
SA_NC_002CURRITUCK FMU                 CURRITUCK FWA,SA_NC_002,50,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484479,SA_NC_002Currituck aviation
SA_NC_002CURRITUCK THREAT FMU          CURRITUCK THREAT FWA,SA_NC_002,20,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484479,SA_NC_002Currituck aviation
SA_NC_002MACKAY ISLAND FMU             MACKAY ISLAND FWA,SA_NC_002,25,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484479,SA_NC_002Currituck aviation
SA_NC_002MACKAY ISLAND THREAT FMU      MACKAY ISLAND THREAT,SA_NC_002,10,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484479,SA_NC_002Currituck aviation
SA_NC_002CAPE_HATTERAS_NS FMU          OCRACOKE FWA,SA_NC_002,5,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484480,SA_NC_002Ocracoke
SA_NC_002CAPE_HATTERAS_NS FMU          HATTERAS FWA,SA_NC_002,5,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484481,SA_NC_002Cape Hatteras
SA_NC_002CAPE_HATTERAS_NS FMU          CAHA_NORTH FWA,SA_NC_002,5,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484481,SA_NC_002Cape Hatteras
SA_NC_002CAPE_LOOKOUT FMU              CALO FWA,SA_NC_002,20,0,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64484482,SA_NC_002Cape Lookout
SA_OK_001Ouachita Wilderness OK FMU    Ouachita Wilderness,SA_OK_001,100,0,100,0,0,0,y,n,15,1080,A300,1.6,0,64485182,SA_OK_001OUF WILDERNESS
SA_OK_001FWS Interest                  Seqouyah NWR,SA_OK_001,0,100,100,0,0,0,y,n,15,1080,A300,1.6,0,64485183,SA_OK_001fws dispatch
SA_OK_001FWS Interest                  Little River NWR,SA_OK_001,0,100,100,0,0,0,y,n,15,1080,A300,1.6,0,64485183,SA_OK_001fws dispatch
SA_OK_001Ouachita OK FMU               Oklahoma North,SA_OK_001,0,0,100,0,0,0,y,n,15,1080,A300,1.6,0,64485184,SA_OK_001Overall
SA_OK_001Ouachita OK FMU               Broken Bow East,SA_OK_001,0,0,100,0,0,0,y,n,15,1080,A300,1.6,0,64485184,SA_OK_001Overall
SA_OK_001Ouachita OK FMU               Tiak FWA,SA_OK_001,0,0,100,0,0,0,y,n,15,1080,A300,1.6,0,64485184,SA_OK_001Overall
SA_OK_001Chicksaw NRA                  Chickasaw NRA,SA_OK_001,0,0,100,0,0,0,y,n,15,1080,A300,1.6,0,64485184,SA_OK_001Overall
SA_OK_001Ouachita OK FMU               Broken Bow West,SA_OK_001,0,0,100,0,0,0,y,n,15,1080,A300,1.6,0,64485184,SA_OK_001Overall
SA_OK_001Ouachita OK FMU               Oklahoma South,SA_OK_001,0,0,100,0,0,0,y,n,15,1080,A300,1.6,0,64485184,SA_OK_001Overall
SA_OK_001Chickasaw FMU                 Chickasaw Southern,SA_OK_001,0,50,100,0,0,0,y,n,15,1080,A300,1.6,0,64485184,SA_OK_001Overall
SA_OK_001Choctaw FMU                   Grass FWA,SA_OK_001,0,50,100,0,0,0,y,n,15,1080,A300,1.6,0,64485184,SA_OK_001Overall
SA_OK_001Choctaw FMU                   Cross Timber FWA,SA_OK_001,0,50,100,0,0,0,y,n,15,1080,A300,1.6,0,64485184,SA_OK_001Overall
SA_OK_001Chickasaw FMU                 Chickasaw Central,SA_OK_001,0,50,100,0,0,0,y,n,15,1080,A300,1.6,0,64485184,SA_OK_001Overall
SA_OK_001Chickasaw FMU                 Chickasaw Northern,SA_OK_001,0,50,100,0,0,0,y,n,15,1080,A300,1.6,0,64485184,SA_OK_001Overall
SA_OK_001Choctaw FMU                   Pine FWA,SA_OK_001,5,50,100,0,0,0,y,n,15,1080,A300,1.6,0,64485184,SA_OK_001Overall
SA_OK_002Miami FMU                     NWR Miami,SA_OK_002,10,0,100,0,0,0,y,n,0.1,1080,A300,1.8,0,64486020,SA_OK_002overall
SA_OK_002Miami FMU                     Miami,SA_OK_002,50,50,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64486020,SA_OK_002overall
SA_OK_002Cherokee FMU                  Cherokee West,SA_OK_002,10,90,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64486020,SA_OK_002overall
SA_OK_002Cherokee FMU                  Cherokee Central,SA_OK_002,30,70,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64486020,SA_OK_002overall
SA_OK_002Cherokee FMU                  Cherokee,SA_OK_002,0,0,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64486020,SA_OK_002overall
SA_OK_002Osage FMU                     Osage FWA,SA_OK_002,0,80,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64486020,SA_OK_002overall
SA_OK_002Cherokee FMU                  Cherokee East,SA_OK_002,70,30,100,0,0,0,y,n,0.001,1080,A300,1.2,0,64486020,SA_OK_002overall
SA_OK_002FWS Interest                  Ozark Plateau NWR,SA_OK_002,0,0,100,0,0,0,y,n,0.1,1080,A300,1.8,0,64486021,SA_OK_002fws interest
SA_OK_003Creek                         Creek Northwest,SA_OK_003,5,0,100,0,0,0,y,n,0.1,1080,A300,1.2,0,64486206,SA_OK_003Overall
SA_OK_003Creek                         Creek Northeast,SA_OK_003,5,0,100,0,0,0,y,n,0.1,1080,A300,1.2,0,64486206,SA_OK_003Overall
SA_OK_003Cherokee                      Cherokee,SA_OK_003,5,0,100,0,0,0,y,n,0.1,1080,A300,1.2,0,64486206,SA_OK_003Overall
SA_OK_003Creek                         Creek South,SA_OK_003,5,25,100,0,0,0,y,n,0.1,1080,A300,1.2,0,64486206,SA_OK_003Overall
SA_OK_003FWS Interest 1                Deep Fork NWR,SA_OK_003,0,100,100,0,0,0,y,n,0.1,1080,A300,1.2,0,64486206,SA_OK_003Overall
SA_OK_003Seminole                      Seminole,SA_OK_003,5,25,100,0,0,0,y,n,0.1,1080,A300,1.2,0,64486206,SA_OK_003Overall
SA_OK_005Anadarko FMU North            Anadarko FWA North,SA_OK_005,0,100,100,0,0,0,y,n,0.001,1440,A300,1.3,0,64486908,SA_OK_005Fish and Wildlife
SA_OK_005Wichita Mountain FMU          Wichita Mountain FWA,SA_OK_005,0,100,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64486908,SA_OK_005Fish and Wildlife
SA_OK_005Salt Plains FMU               Salt Plains FWA,SA_OK_005,0,100,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64486908,SA_OK_005Fish and Wildlife
SA_OK_005Anadarko FMU South            Anadarko FWA South,SA_OK_005,0,100,100,0,0,0,y,n,0.001,1440,A300,1.3,0,64486908,SA_OK_005Fish and Wildlife
SA_OK_005Washita FMU                   Washita FWA,SA_OK_005,0,100,100,0,0,0,y,n,0.001,1080,A300,1.6,0,64486908,SA_OK_005Fish and Wildlife
SA_OK_005Anadarko FMU                  Anadarko Non-tract,SA_OK_005,0,100,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64486908,SA_OK_005Fish and Wildlife
SA_OK_005Non-Federal 2 FMU             Non-Federal 2 FWA,SA_OK_005,0,100,100,0,0,0,y,y,0.1,1080,A300,1.6,0,64486908,SA_OK_005Fish and Wildlife
SA_OK_005Concha FMU                    Concha Non-tract,SA_OK_005,0,100,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64486908,SA_OK_005Fish and Wildlife
SA_OK_005Non-Federal 3 FMU             Non-Federal 3 FWA,SA_OK_005,0,100,100,0,0,0,y,y,0.1,1080,A300,1.6,0,64486908,SA_OK_005Fish and Wildlife
SA_OK_005Shawnee FMU                   Shawnee Non-tract,SA_OK_005,0,100,100,0,0,0,y,n,0.001,1440,A300,1.3,0,64486908,SA_OK_005Fish and Wildlife
SA_OK_005Pawnee FMU                    Pawnee Non-tract,SA_OK_005,0,100,100,0,0,0,y,n,0.001,1440,A300,1.3,0,64486908,SA_OK_005Fish and Wildlife
SA_OK_005Non-Federal FMU               Non-Federal FWA,SA_OK_005,0,100,100,0,0,0,y,y,0.1,1080,A300,1.6,0,64486908,SA_OK_005Fish and Wildlife
SA_OK_005Osage FMU                     Osage FWA,SA_OK_005,0,100,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64486908,SA_OK_005Fish and Wildlife
SA_OK_005Concho FMU                    Concho FWA,SA_OK_005,0,100,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64486908,SA_OK_005Fish and Wildlife
SA_OK_005Shawnee FMU                   Shawnee FWA,SA_OK_005,0,100,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64486908,SA_OK_005Fish and Wildlife
SA_OK_005Pawnee FMU                    Pawnee FWA,SA_OK_005,0,100,100,0,0,0,y,n,0.001,1080,A300,1.3,0,64486908,SA_OK_005Fish and Wildlife
SA_PR_001VQR_FMU                       FWA_001,SA_PR_001,25,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64487002,SA_PR_001Test
SA_PR_001CAR_LCR_FMU                   FWA_001,SA_PR_001,20,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64487002,SA_PR_001Test
SA_PR_001CBR_FMU                       FWA_001,SA_PR_001,0,25,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64487002,SA_PR_001Test
SA_PR_001CAR_LCR_FMU                   FWA_002,SA_PR_001,20,0,100,0,0,0,y,n,0.1,1080,A100,1.6,0,64487002,SA_PR_001Test
SA_PR_001Unassigned                    FWA_001,SA_PR_001,0,0,100,0,0,0,y,y,0.01,1080,A100,1.6,0,64487002,SA_PR_001Test
SA_SC_001Unassigned                    FOSU,SA_SC_001,0,0,100,0,0,0,y,y,0.001,1080,A100,1.6,0,,SA_SC_001
SA_SC_001Unassigned                    Catawba_Old_Res,SA_SC_001,0,0,100,0,0,0,y,y,0.001,1080,A100,1.6,0,,SA_SC_001
SA_SC_001Unassigned                    Catawba_Green_Earth,SA_SC_001,0,0,100,0,0,0,y,y,0.001,1080,A100,1.6,0,,SA_SC_001
SA_SC_001Unassigned                    Unassigned,SA_SC_001,0,0,100,0,0,0,y,y,0.001,1080,A100,1.6,0,,SA_SC_001
SA_SC_001Unassigned                    FOPU,SA_SC_001,0,0,100,0,0,0,y,y,0.001,1080,A100,1.6,0,,SA_SC_001
SA_SC_001FMF_WILD_FMU                  FMF_WILD,SA_SC_001,100,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64487473,SA_SC_001FS Wild
SA_SC_001SNR_FMU                       SNR_2,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001THT_FMU                       SAV_THT,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001WSR_FMU                       WSR,SA_SC_001,100,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001THT_FMU                       WAR_THT,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001THT_FMU                       SNR_THT,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001TYR_FMU                       TYR,SA_SC_001,100,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001SAV_FMU                       SAV,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001PKR_FMU                       PKR,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001SNR_FMU                       SNR_1,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001THT_FMU                       HSR_THT,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001CMR_FMU                       CMR,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001THT_FMU                       ACR_GROVE_THT,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001THT_FMU                       ACR_COMBAHEE_THT,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001WAR_FMU                       WAR,SA_SC_001,100,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001HSR_FMU                       HSR,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001BLR_FMU                       BLR,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001ACR_FMU                       ACR_GROVE,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001ACR_FMU                       ACR_COMBAHEE,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487474,SA_SC_001FWS_Mainland
SA_SC_001WLR_FMU                       WLR,SA_SC_001,100,0,100,0,0,0,y,n,0.001,1080,A100,1.6,0,64487476,SA_SC_001FWS IS
SA_SC_001CMR_FMU                       CMR_WILD,SA_SC_001,100,0,100,0,0,0,y,n,0.001,1080,A100,2,0,64487477,SA_SC_001FWS Wild
SA_SC_001BLR_FMU                       BLR_WILD,SA_SC_001,100,0,100,0,0,0,y,n,0.001,1080,A100,2,0,64487477,SA_SC_001FWS Wild
SA_SC_001Savannah_River_USFS_SR        USFS_SR,SA_SC_001,0,0,100,0,0,0,y,y,0.001,1080,A100,1.1,0,64487478,SA_SC_001SRF
SA_SC_001Savannah_River_USFS_SR        USFS_SR_THT,SA_SC_001,0,0,100,0,0,0,y,y,0.001,1080,A100,1.1,0,64487478,SA_SC_001SRF
SA_SC_001Long_Cane_FMS_NF              Long_Cane,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487479,SA_SC_001FS_FWA
SA_SC_001Enoree_FMS_NF                 Enoree,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487479,SA_SC_001FS_FWA
SA_SC_001FMF_FMU                       FMF,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487479,SA_SC_001FS_FWA
SA_SC_001Andrew_Pickens_FMS_NF         Andrew_Pickens,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,2,0,64487479,SA_SC_001FS_FWA
SA_SC_001Congaree_NP                   CONG,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487481,SA_SC_001NPS
SA_SC_001Kings_Mountain_NMP            NISI,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487481,SA_SC_001NPS
SA_SC_001Kings_Mountain_NMP            Cowpens,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487481,SA_SC_001NPS
SA_SC_001Kings_Mountain_NMP            KIMO,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487481,SA_SC_001NPS
SA_SC_001Kings_Mountain_NMP            KIMO_THT,SA_SC_001,0,0,100,0,0,0,y,n,0.001,1080,A100,1.1,0,64487481,SA_SC_001NPS
SA_TN_001Cherokee_NF_MO                CNF_NZE_Wilderness,SA_TN_001,50,0,100,0,0,0,y,n,5,1080,A300,1.6,0,64488495,SA_TN_001Cherokee Wild North
SA_TN_001Cherokee_NF_MO                CNF_SZE_Wilderness,SA_TN_001,50,0,100,0,0,0,y,n,5,1080,A300,1.6,0,64488495,SA_TN_001Cherokee Wild North
SA_TN_001Pisgah_NF                     Appalachian,SA_TN_001,50,0,100,0,0,0,y,n,1,1080,A300,1.6,0,64488498,SA_TN_001Appalachian MO
SA_TN_001East_Chattahoochee_NF         Helen,SA_TN_001,50,0,100,0,0,0,y,n,1.5,1080,A300,1.6,0,64488499,SA_TN_001Chattahoochee NF
SA_TN_001East_Chattahoochee_NF         Clarksville,SA_TN_001,50,0,100,0,0,0,y,n,1.5,1080,A300,1.6,0,64488499,SA_TN_001Chattahoochee NF
SA_TN_001East_Chattahoochee_NF         Clayton,SA_TN_001,50,0,100,0,0,0,y,n,1.5,1080,A300,1.6,0,64488499,SA_TN_001Chattahoochee NF
SA_TN_001Non_Participating             CARL,SA_TN_001,75,0,100,0,0,0,y,y,0.1,1080,A300,1.6,0,64488499,SA_TN_001Chattahoochee NF
SA_TN_001Non_Participating             Unassigned,SA_TN_001,75,0,100,0,0,0,y,y,0.1,1080,A300,1.6,0,64488499,SA_TN_001Chattahoochee NF
SA_TN_001West_Chattahoochee_NF         East_Cohutta,SA_TN_001,50,0,100,0,0,0,y,n,1.5,1080,A300,1.6,0,64488499,SA_TN_001Chattahoochee NF
SA_TN_001West_Chattahoochee_NF         West_Armuchee,SA_TN_001,50,0,100,0,0,0,y,n,1.5,1080,A300,1.6,0,64488499,SA_TN_001Chattahoochee NF
SA_TN_001West_Chattahoochee_NF         West_Cohutta,SA_TN_001,50,0,100,0,0,0,y,n,1.5,1080,A300,1.6,0,64488499,SA_TN_001Chattahoochee NF
SA_TN_001Central_Chattahoochee_NF      Blairsville,SA_TN_001,50,0,100,0,0,0,y,n,1.5,1080,A300,1.6,0,64488499,SA_TN_001Chattahoochee NF
SA_TN_001Central_Chattahoochee_NF      Rock_Creek,SA_TN_001,50,0,100,0,0,0,y,n,2,1080,A300,1.6,0,64488499,SA_TN_001Chattahoochee NF
SA_TN_001Central_Chattahoochee_NF      Blueridge,SA_TN_001,50,0,100,0,0,0,y,n,2,1080,A300,1.6,0,64488499,SA_TN_001Chattahoochee NF
SA_TN_001Pisgah_NF                     Grandfather,SA_TN_001,50,0,100,0,0,0,y,n,1,1080,A300,1.6,0,64488500,SA_TN_001Grandfather MO
SA_TN_001Wilderness                    Linville_Gorge_Wild,SA_TN_001,75,0,100,0,0,0,y,n,2,1080,A300,1.6,0,64488500,SA_TN_001Grandfather MO
SA_TN_001BIA                           Murphy,SA_TN_001,30,0,100,0,0,0,y,n,0.25,1080,A300,1.6,0,64488501,SA_TN_001Cherokee Disp. Logic
SA_TN_001BIA                           Snowbird,SA_TN_001,30,0,100,0,0,0,y,n,0.1,1080,A300,1.6,0,64488501,SA_TN_001Cherokee Disp. Logic
SA_TN_001BIA                           Qualla,SA_TN_001,30,0,100,0,0,0,y,n,0.1,1080,A300,1.6,0,64488501,SA_TN_001Cherokee Disp. Logic
SA_TN_001BIA                           Qualla_TH,SA_TN_001,30,0,100,0,0,0,y,n,0.1,1080,A300,1.6,0,64488501,SA_TN_001Cherokee Disp. Logic
SA_TN_001BLRI                          BLRI,SA_TN_001,0,0,100,0,0,0,y,n,2,1080,A300,1.6,0,64488502,SA_TN_001NPS BRP
